Block,GISJOIN,FIPS,ADI_NATRANK,ADI_STATERNK
216050,G48043901102045,484391102045,77,7
216051,G48043901102051,484391102051,50,4
216052,G48043901102052,484391102052,55,5
216053,G48043901102053,484391102053,53,4
216054,G48043901102061,484391102061,45,4
216055,G48043901102062,484391102062,98,10
216056,G48043901103011,484391103011,73,7
216057,G48043901103012,484391103012,84,8
216058,G48043901103013,484391103013,84,8
216059,G48043901103021,484391103021,78,8
216060,G48043901103022,484391103022,77,7
216061,G48043901104011,484391104011,66,6
216062,G48043901104012,484391104012,68,6
216063,G48043901104013,484391104013,59,5
216064,G48043901104014,484391104014,53,4
216065,G48043901104021,484391104021,83,8
216066,G48043901104022,484391104022,82,8
216067,G48043901105001,484391105001,74,7
216068,G48043901105002,484391105002,78,8
216069,G48043901105003,484391105003,71,7
216070,G48043901105004,484391105004,70,7
216071,G48043901105005,484391105005,56,5
216072,G48043901105006,484391105006,67,6
216073,G48043901106001,484391106001,54,5
216074,G48043901106002,484391106002,54,5
216075,G48043901106003,484391106003,54,5
216076,G48043901107031,484391107031,79,8
216077,G48043901107032,484391107032,81,8
216078,G48043901107033,484391107033,61,5
216079,G48043901107041,484391107041,76,7
216080,G48043901107042,484391107042,77,7
216081,G48043901107043,484391107043,79,8
216082,G48043901107044,484391107044,78,8
216083,G48043901107051,484391107051,69,7
216084,G48043901107052,484391107052,67,6
216085,G48043901107053,484391107053,76,7
216086,G48043901107061,484391107061,79,8
216087,G48043901107062,484391107062,76,7
216088,G48043901107063,484391107063,81,8
216089,G48043901108051,484391108051,49,4
216090,G48043901108052,484391108052,59,5
216091,G48043901108053,484391108053,56,5
216092,G48043901108054,484391108054,51,4
216093,G48043901108061,484391108061,45,4
216094,G48043901108062,484391108062,39,3
216095,G48043901108063,484391108063,57,5
216096,G48043901108071,484391108071,51,4
216097,G48043901108072,484391108072,50,4
216098,G48043901108073,484391108073,62,6
216099,G48043901108074,484391108074,35,3
216100,G48043901108081,484391108081,17,1
216101,G48043901108082,484391108082,16,1
216102,G48043901108091,484391108091,39,3
216103,G48043901109011,484391109011,34,2
216104,G48043901109012,484391109012,46,4
216105,G48043901109013,484391109013,49,4
216106,G48043901109031,484391109031,34,2
216107,G48043901109032,484391109032,15,1
216108,G48043901109051,484391109051,51,4
216109,G48043901109052,484391109052,49,4
216110,G48043901109053,484391109053,46,4
216111,G48043901109061,484391109061,59,5
216112,G48043901109062,484391109062,62,6
216113,G48043901109063,484391109063,59,5
216114,G48043901109071,484391109071,36,3
216115,G48043901109072,484391109072,50,4
216116,G48043901109073,484391109073,40,3
216117,G48043901110031,484391110031,73,7
216118,G48043901110032,484391110032,50,4
216119,G48043901110101,484391110101,33,2
216120,G48043901110102,484391110102,21,1
216121,G48043901110103,484391110103,23,2
216122,G48043901110151,484391110151,58,5
216123,G48043901110152,484391110152,51,4
216124,G48043901110181,484391110181,37,3
216125,G48043901110182,484391110182,23,2
216126,G48043901110191,484391110191,57,5
216127,G48043901110192,484391110192,54,5
216128,G48043901110193,484391110193,71,7
216129,G48043901110201,484391110201,63,6
216130,G48043901110202,484391110202,69,7
216131,G48043901110203,484391110203,75,7
216132,G48043901110211,484391110211,53,4
216133,G48043901110212,484391110212,39,3
216134,G48043901110221,484391110221,53,4
216135,G48043901110222,484391110222,47,4
216136,G48043901110223,484391110223,45,4
216137,G48043901110231,484391110231,51,4
216138,G48043901110232,484391110232,57,5
216139,G48043901110233,484391110233,51,4
216140,G48043901110241,484391110241,57,5
216141,G48043901110242,484391110242,55,5
216142,G48043901110251,484391110251,57,5
216143,G48043901110252,484391110252,60,5
216144,G48043901110261,484391110261,57,5
216145,G48043901110262,484391110262,56,5
216146,G48043901110271,484391110271,54,5
216147,G48043901110272,484391110272,52,4
216148,G48043901110281,484391110281,68,6
216149,G48043901110282,484391110282,52,4
216150,G48043901110283,484391110283,44,3
216151,G48043901110291,484391110291,42,3
216152,G48043901110292,484391110292,37,3
216153,G48043901110293,484391110293,46,4
216154,G48043901110301,484391110301,51,4
216155,G48043901110302,484391110302,50,4
216156,G48043901110311,484391110311,21,1
216157,G48043901110312,484391110312,35,3
216158,G48043901110321,484391110321,40,3
216159,G48043901110322,484391110322,41,3
216160,G48043901110323,484391110323,35,3
216161,G48043901110331,484391110331,37,3
216162,G48043901110332,484391110332,34,2
216163,G48043901110333,484391110333,33,2
216164,G48043901111021,484391111021,67,6
216165,G48043901111022,484391111022,71,7
216166,G48043901111031,484391111031,81,8
216167,G48043901111032,484391111032,80,8
216168,G48043901111041,484391111041,77,7
216169,G48043901111042,484391111042,78,8
216170,G48043901112021,484391112021,82,8
216171,G48043901112022,484391112022,69,7
216172,G48043901112023,484391112023,79,8
216173,G48043901112024,484391112024,80,8
216174,G48043901112031,484391112031,42,3
216175,G48043901112032,484391112032,58,5
216176,G48043901112033,484391112033,47,4
216177,G48043901112041,484391112041,38,3
216178,G48043901112042,484391112042,39,3
216179,G48043901112043,484391112043,37,3
216180,G48043901113041,484391113041,35,3
216181,G48043901113042,484391113042,27,2
216182,G48043901113043,484391113043,44,3
216183,G48043901113044,484391113044,34,2
216184,G48043901113061,484391113061,72,7
216185,G48043901113062,484391113062,37,3
216186,G48043901113063,484391113063,47,4
216187,G48043901113071,484391113071,66,6
216188,G48043901113072,484391113072,58,5
216189,G48043901113081,484391113081,48,4
216190,G48043901113091,484391113091,73,7
216191,G48043901113092,484391113092,60,5
216192,G48043901113093,484391113093,66,6
216193,G48043901113111,484391113111,19,1
216194,G48043901113112,484391113112,46,4
216195,G48043901113113,484391113113,29,2
216196,G48043901113114,484391113114,29,2
216197,G48043901113121,484391113121, , 
216198,G48043901113122,484391113122,18,1
216199,G48043901113123,484391113123,17,1
216200,G48043901113141,484391113141,29,2
216201,G48043901113142,484391113142,23,2
216202,G48043901113151,484391113151,40,3
216203,G48043901113152,484391113152,38,3
216204,G48043901113161,484391113161,38,3
216205,G48043901113162,484391113162,36,3
216206,G48043901113171,484391113171,45,4
216207,G48043901113172,484391113172,32,2
216208,G48043901113173,484391113173,31,2
216209,G48043901113181,484391113181,37,3
216210,G48043901113182,484391113182,40,3
216211,G48043901113183,484391113183,37,3
216212,G48043901113191,484391113191,19,1
216213,G48043901113192,484391113192,23,2
216214,G48043901113193,484391113193,25,2
216215,G48043901113201,484391113201,21,1
216216,G48043901114021,484391114021,42,3
216217,G48043901114022,484391114022,44,3
216218,G48043901114023,484391114023,38,3
216219,G48043901114024,484391114024,42,3
216220,G48043901114051,484391114051, , 
216221,G48043901114052,484391114052,75,7
216222,G48043901114053,484391114053,61,5
216223,G48043901114061,484391114061,21,1
216224,G48043901114062,484391114062,27,2
216225,G48043901114071,484391114071,26,2
216226,G48043901114072,484391114072,26,2
216227,G48043901114081,484391114081,39,3
216228,G48043901114082,484391114082,33,2
216229,G48043901114091,484391114091,27,2
216230,G48043901114092,484391114092,24,2
216231,G48043901114093,484391114093,29,2
216232,G48043901114094,484391114094,33,2
216233,G48043901114101,484391114101,40,3
216234,G48043901114102,484391114102,40,3
216235,G48043901114103,484391114103,33,2
216236,G48043901114111,484391114111,23,2
216237,G48043901114112,484391114112,34,2
216238,G48043901115051,484391115051,44,3
216239,G48043901115052,484391115052,49,4
216240,G48043901115061,484391115061,48,4
216241,G48043901115062,484391115062,44,3
216242,G48043901115063,484391115063,40,3
216243,G48043901115064,484391115064,41,3
216244,G48043901115131,484391115131,53,4
216245,G48043901115132,484391115132,56,5
216246,G48043901115141,484391115141,60,5
216247,G48043901115142,484391115142,60,5
216248,G48043901115143,484391115143,61,5
216249,G48043901115161,484391115161,52,4
216250,G48043901115162,484391115162,55,5
216251,G48043901115163,484391115163,70,7
216252,G48043901115164,484391115164,61,5
216253,G48043901115221,484391115221,66,6
216254,G48043901115222,484391115222,63,6
216255,G48043901115223,484391115223,61,5
216256,G48043901115224,484391115224,64,6
216257,G48043901115225,484391115225,69,7
216258,G48043901115251,484391115251,69,7
216259,G48043901115252,484391115252, , 
216260,G48043901115253,484391115253,60,5
216261,G48043901115254,484391115254,69,7
216262,G48043901115255,484391115255, , 
216263,G48043901115256,484391115256,77,7
216264,G48043901115261,484391115261,66,6
216265,G48043901115262,484391115262,63,6
216266,G48043901115291,484391115291,39,3
216267,G48043901115292,484391115292,37,3
216268,G48043901115301,484391115301,35,3
216269,G48043901115302,484391115302,28,2
216270,G48043901115303,484391115303,34,2
216271,G48043901115304,484391115304,37,3
216272,G48043901115311,484391115311,43,3
216273,G48043901115312,484391115312,41,3
216274,G48043901115321,484391115321,42,3
216275,G48043901115322,484391115322,48,4
216276,G48043901115323,484391115323,48,4
216277,G48043901115324,484391115324,45,4
216278,G48043901115331,484391115331,38,3
216279,G48043901115332,484391115332,38,3
216280,G48043901115341,484391115341,55,5
216281,G48043901115342,484391115342,61,5
216282,G48043901115343,484391115343,47,4
216283,G48043901115361,484391115361,66,6
216284,G48043901115362,484391115362,54,5
216285,G48043901115363,484391115363,61,5
216286,G48043901115381,484391115381,50,4
216287,G48043901115382,484391115382,51,4
216288,G48043901115383,484391115383,49,4
216289,G48043901115401,484391115401,47,4
216290,G48043901115402,484391115402, , 
216291,G48043901115403,484391115403,48,4
216292,G48043901115404,484391115404,55,5
216293,G48043901115405,484391115405,47,4
216294,G48043901115411,484391115411,69,7
216295,G48043901115412,484391115412,63,6
216296,G48043901115421,484391115421,65,6
216297,G48043901115422,484391115422,45,4
216298,G48043901115423,484391115423,43,3
216299,G48043901115431,484391115431,56,5
216300,G48043901115432,484391115432,57,5
216301,G48043901115433,484391115433,57,5
216302,G48043901115434,484391115434,57,5
216303,G48043901115441,484391115441,57,5
216304,G48043901115442,484391115442,49,4
216305,G48043901115443,484391115443,44,3
216306,G48043901115444,484391115444,51,4
216307,G48043901115451,484391115451,23,2
216308,G48043901115452,484391115452,17,1
216309,G48043901115461,484391115461,37,3
216310,G48043901115462,484391115462,32,2
216311,G48043901115463,484391115463,37,3
216312,G48043901115464,484391115464,37,3
216313,G48043901115511,484391115511,33,2
216314,G48043901115512,484391115512,28,2
216315,G48043901115513,484391115513,29,2
216316,G48043901115521,484391115521,43,3
216317,G48043901115522,484391115522,47,4
216318,G48043901115523,484391115523,51,4
216319,G48043901115531,484391115531,51,4
216320,G48043901115532,484391115532,55,5
216321,G48043901115533,484391115533,60,5
216322,G48043901115541,484391115541,35,3
216323,G48043901115542,484391115542,47,4
216324,G48043901115551,484391115551,45,4
216325,G48043901115552,484391115552,42,3
216326,G48043901115553,484391115553,27,2
216327,G48043901115561,484391115561,71,7
216328,G48043901115562,484391115562,68,6
216329,G48043901115563,484391115563,79,8
216330,G48043901115571,484391115571,71,7
216331,G48043901115572,484391115572,54,5
216332,G48043901115581,484391115581,62,6
216333,G48043901115582,484391115582,62,6
216334,G48043901115591,484391115591,55,5
216335,G48043901115592,484391115592,46,4
216336,G48043901115601,484391115601,53,4
216337,G48043901115602,484391115602,54,5
216338,G48043901115611,484391115611,45,4
216339,G48043901115612,484391115612,54,5
216340,G48043901115613,484391115613,53,4
216341,G48043901115621,484391115621,40,3
216342,G48043901115622,484391115622,38,3
216343,G48043901115623,484391115623,36,3
216344,G48043901115631,484391115631,41,3
216345,G48043901115632,484391115632,26,2
216346,G48043901115641,484391115641,40,3
216347,G48043901115642,484391115642,35,3
216348,G48043901115651,484391115651,27,2
216349,G48043901115652,484391115652,23,2
216350,G48043901115661,484391115661,21,1
216351,G48043901115662,484391115662,19,1
216352,G48043901115671,484391115671,38,3
216353,G48043901115672,484391115672,46,4
216354,G48043901115681,484391115681,39,3
216355,G48043901115682,484391115682,40,3
216356,G48043901115683,484391115683,42,3
216357,G48043901115684,484391115684,42,3
216358,G48043901115691,484391115691, , 
216359,G48043901115692,484391115692,62,6
216360,G48043901115693,484391115693,62,6
216361,G48043901115694,484391115694,63,6
216362,G48043901115701,484391115701,73,7
216363,G48043901115702,484391115702,82,8
216364,G48043901115703,484391115703,75,7
216365,G48043901115711,484391115711,54,5
216366,G48043901115712,484391115712,54,5
216367,G48043901115713,484391115713,54,5
216368,G48043901115721,484391115721,53,4
216369,G48043901115722,484391115722,37,3
216370,G48043901130031,484391130031,51,4
216371,G48043901130041,484391130041,32,2
216372,G48043901130042,484391130042,36,3
216373,G48043901130051,484391130051,88,9
216374,G48043901130061,484391130061,59,5
216375,G48043901130071,484391130071, , 
216376,G48043901130072,484391130072,77,7
216377,G48043901130073,484391130073,88,9
216378,G48043901131021,484391131021,41,3
216379,G48043901131022,484391131022,45,4
216380,G48043901131023,484391131023,43,3
216381,G48043901131024,484391131024,46,4
216382,G48043901131041,484391131041,43,3
216383,G48043901131042,484391131042,41,3
216384,G48043901131043,484391131043,40,3
