ZIP,ADI National Rank,ADI State Rank,Socioeconomic Status,Household Characteristics,Racial & Ethnic Minority Status,Housing Type & Transportation,Social Vulnerability Index,National Risk Index (FEMA),Social Vulnerability Score,Community Resilience Score,Longitude,Latitude,Miles to UMC
77078,80.40627199,8.28438369,0.939893051,0.839330468,0.872872003,0.85660253,0.953429213,96.41165588,98.11615265,8.510000229,-95.25089301,29.85291135,467.2749141
77079,13.57954621,1.335689279,0.134572064,0.222962671,0.247413857,0.291781678,0.154148759,88.20173869,23.0015073,8.510000229,-95.60365843,29.77630337,453.3128671
77080,40.99798298,3.174386527,0.729891924,0.621001985,0.63818855,0.630217727,0.70527397,88.94858303,81.04454983,8.510000229,-95.52377829,29.8166159,455.4789318
77081,61.45092897,5.494448257,0.766559239,0.526761595,0.765798281,0.725509251,0.743176849,83.69624689,79.05917263,8.510000229,-95.48027856,29.71216688,461.89882
77082,63.86511257,5.905854306,0.691518703,0.450225035,0.706964841,0.497662785,0.596075935,93.00637316,67.09519149,8.510000229,-95.64141534,29.72382418,453.7158844
77083,62.57747342,5.608648053,0.745254703,0.653939883,0.822114213,0.555746044,0.717055565,88.5387555,74.94709847,24.86759606,-95.64857339,29.69315034,454.6755692
77084,57.8579049,4.803649763,0.559473981,0.608196506,0.658873755,0.405797483,0.539442044,88.54950267,69.45904572,8.510000229,-95.66119037,29.82701405,448.4430463
77085,75.11156004,7.114166388,0.749527793,0.655917743,0.909456871,0.511697278,0.730556465,88.65026944,81.15510689,17.83010908,-95.48411719,29.62467047,465.3901127
77086,74.21268699,6.977551224,0.856889156,0.728507763,0.880206752,0.416841538,0.764054252,91.08366727,83.44258693,8.510000229,-95.49064656,29.91858355,452.9276586
77087,80.68841381,7.902800282,0.850725228,0.61219923,0.909008006,0.752633314,0.832463226,87.78493821,90.06709106,8.510000229,-95.30341344,29.68630863,471.4777412
77088,75.10387131,7.153451202,0.859581671,0.706150855,0.840209465,0.417631342,0.758715749,91.3288973,82.7880376,8.510000229,-95.45314827,29.88148681,456.2516469
77089,62.29365454,5.590868376,0.598777295,0.561055416,0.71972139,0.365859991,0.542555202,90.91373586,70.08850662,8.510000229,-95.22569197,29.58697447,479.3327557
77090,63.75,5.75,0.61,0.23,0.82,0.8,0.63,91.432,94,8.510000229,-95.44317464,30.00842759,451.6610772
77091,66.31655065,6.371633274,0.730582963,0.670585446,0.705632296,0.644841616,0.743521257,91.65193339,78.36237923,8.510000229,-95.43974703,29.85386029,458.0228249
77092,47.50895382,3.893129283,0.596846502,0.326182717,0.519593915,0.540978844,0.519674966,89.78956784,66.15410876,8.510000229,-95.47519279,29.83153978,457.2137452
77093,89.44655044,8.957923501,0.883441402,0.786884352,0.893232947,0.732346325,0.88599859,92.12313158,88.78875871,8.510000229,-95.34098245,29.86230846,462.4916274
77094,21.04562675,1.588370944,0.271829408,0.099224584,0.484373923,0.394095348,0.213598507,88.13555853,19.52038277,8.510000229,-95.69955172,29.77385436,448.8382305
77095,55.56920069,4.843981034,0.436806433,0.439394744,0.575094055,0.36841614,0.418523119,88.31091484,55.70051301,8.510000229,-95.65492098,29.9083239,445.3820666
77096,27.83854841,1.985946037,0.402192474,0.487006933,0.414526229,0.386254306,0.394676231,93.66614995,43.95392022,8.510000229,-95.47961458,29.67466056,463.4993533
77098,9.082354304,1.196918086,0.158086358,0.115838769,0.211352099,0.328945689,0.129125071,75.25553659,9.068033153,8.510000229,-95.41531948,29.73489754,464.0768502
77099,69.58256746,6.579457241,0.806684695,0.777260967,0.79816586,0.723003448,0.832343043,87.96579137,81.25734865,13.42734709,-95.58482899,29.67069086,458.6538598
77204,19.67450271,1.967450271,0.490821256,0.19410628,0.655845411,0.752995169,0.457391304,85.32500773,51.50367079,8.510000229,-95.34351575,29.72169105,468.084925
77206,48,4,0.68,0.64,0.7,1,0.9,95.8403,99.22000122,8.510000229,NA,NA,NA
77207,66.75,6.25,0.88,0.4,0.83,0.81,0.81,82.864,92,8.510000229,NA,NA,NA
77217,66,6,0.93,0.76,0.84,0.84,0.92,94.5429,96.10001373,8.510000229,NA,NA,NA
77219,20.33333333,1.333333333,0.31,0.03,0.29,0.74,0.27,82.1838,30.44000053,8.510000229,NA,NA,NA
77221,93.66666667,9.333333333,0.86,0.52,0.94,0.69,0.81,82.1101,83.81999969,8.510000229,NA,NA,NA
77223,49,4,0.78,0.48,0.83,0.85,0.8,85.3565,92.16000366,8.510000229,NA,NA,NA
77224,6,1,0.11,0.12,0.25,0.44,0.15,95.5596,27.89999962,8.510000229,NA,NA,NA
77226,70.5,6.5,0.9,0.67,0.98,0.88,0.92,91.872,88.18000031,8.510000229,NA,NA,NA
77228,86,9,0.95,0.99,0.84,0.71,0.97,96.6882,99.48000336,8.510000229,NA,NA,NA
77231,77.33333333,7.666666667,0.82,0.62,0.91,0.93,0.89,95.7439,96.72000122,8.510000229,NA,NA,NA
77233,69,6,0.99,1,0.98,0.37,0.96,78.4343,95.48000336,8.510000229,NA,NA,NA
77235,77.33333333,7.666666667,0.82,0.62,0.91,0.93,0.89,95.7439,96.72000122,8.510000229,NA,NA,NA
77240,98,10,0.79,0.46,0.78,1,0.91,99.8918,96.59999847,8.510000229,NA,NA,NA
77241,98,10,0.79,0.46,0.78,1,0.91,99.8918,96.59999847,8.510000229,NA,NA,NA
77243,48.8,4,0.82,0.41,0.72,0.73,0.74,94.4109,89.19999695,8.510000229,NA,NA,NA
77245,86.5,8.5,0.83,0.9,0.88,0.27,0.76,92.7829,88.04000092,8.510000229,NA,NA,NA
77248,20.33333333,1.333333333,0.11,0.01,0.4,0.72,0.13,98.9274,21.92000008,8.510000229,NA,NA,NA
77249,36.5,3,0.64,0.2,0.59,0.38,0.45,83.9842,57.63000107,8.510000229,NA,NA,NA
77259,41.5,3.5,0.3,0.25,0.17,0.04,0.11,63.8634,10.10000038,8.510000229,NA,NA,NA
77261,49,4,0.78,0.48,0.83,0.85,0.8,85.3565,92.16000366,8.510000229,NA,NA,NA
77262,85,8,0.95,0.96,0.99,0.7,0.96,85.2209,93.88999939,8.510000229,NA,NA,NA
77266,14,1,0.33,0.02,0.27,0.19,0.11,66.6413,14.85000038,8.510000229,NA,NA,NA
77267,70.75,6.75,0.76,0.76,0.87,0.88,0.87,95.8962,92.5,8.510000229,NA,NA,NA
77270,15.18611987,1.161759551,0.079116719,0.020294427,0.276466877,0.581025237,0.099116719,93.91802892,16.39703978,8.510000229,NA,NA,NA
77279,6,1,0.11,0.12,0.25,0.44,0.15,95.5596,27.89999962,8.510000229,NA,NA,NA
77280,48.8,4,0.82,0.41,0.72,0.73,0.74,94.4109,89.19999695,8.510000229,NA,NA,NA
77287,66,6,0.93,0.76,0.84,0.84,0.92,94.5429,96.10001373,8.510000229,NA,NA,NA
77289,41.5,3.5,0.3,0.25,0.17,0.04,0.11,63.8634,10.10000038,8.510000229,NA,NA,NA
77292,8.5,1,0.24,0.44,0.25,0.38,0.3,77.7672,20.97999954,8.510000229,NA,NA,NA
77293,97.5,10,0.89,0.81,0.97,0.6,0.86,98.8441,87.54000092,8.510000229,NA,NA,NA
77301,68.2799793,6.362947407,0.661371517,0.632045343,0.512894644,0.64822138,0.671116726,84.05412391,85.24559597,28.15999985,-95.43284698,30.30897411,440.6260738
77302,76.19360244,7.345237209,0.688024771,0.696593955,0.59410574,0.498740179,0.656951659,85.13251548,85.89122289,28.15999985,-95.36014885,30.22627711,447.3750469
77303,77.66666667,7.666666667,0.87,0.96,0.57,0.8,0.92,82.7831,97.62000275,28.15999985,-95.37945475,30.37570041,440.8572991
77304,61.5,5.5,0.66,0.51,0.38,0.91,0.72,87.1629,84.44999695,28.15999985,-95.51541314,30.33092706,435.6566649
77306,86,8.666666667,0.89,0.94,0.62,0.68,0.89,87.7801,96.27999878,28.15999985,-95.31339883,30.27995546,447.7211399
77316,59,5.333333333,0.73,0.68,0.16,0.43,0.6,89.986,81.30999756,16.45999908,-95.68525696,30.30973506,427.968207
77320,54.71068818,5.44778927,0.606321132,0.434442735,0.336084874,0.846186375,0.650760888,85.58588245,73.05195079,11.40657026,-95.55688575,30.80677479,416.607476
77325,38.8,3,0.25,0.37,0.17,0.1,0.16,94.2646,12.98999977,8.510000229,NA,NA,NA
77327,68.35397627,6.48970614,0.594459475,0.602365851,0.286122025,0.589113157,0.586715593,89.90621939,73.77225704,22.10389648,-94.91833761,30.32619758,466.1534326
77328,70.70890659,6.639108397,0.774123192,0.741499342,0.178935774,0.59662648,0.691874178,88.5992037,76.37934137,23.29938993,-95.18888501,30.40763107,449.4036425
77334,72,7,0.52,0.5,0.11,0.59,0.49,79.7222,28.21999931,12.31999969,-95.3646412,30.77994219,427.5046349
77335,78,8,0.62,0.85,0.28,0.89,0.77,93.3252,78.94999695,12.02000046,-94.92352064,30.58903303,456.8623489
77336,54.66666667,4.666666667,0.53,0.87,0.13,0.44,0.56,93.9162,65.01999664,8.510000229,-95.10305425,30.06842347,466.2200294
77338,65.36980406,5.957464427,0.680565221,0.627044491,0.735295594,0.506320003,0.657375141,97.63079209,72.60504511,8.510000229,-95.28348056,30.00859014,459.5319697
77339,46.3769224,3.798356042,0.330797283,0.573886679,0.261728875,0.212856881,0.303796427,90.30922961,32.4428639,8.510000229,-95.22136016,30.04785825,461.0965
77340,58.96322831,5.888509619,0.732093338,0.259962237,0.36240874,0.905296758,0.683174682,86.45373105,75.30033157,12.31999969,-95.53444056,30.64604673,423.2812601
77341,63.2,6.4,0.71,0.05,0.39,0.91,0.58,91.3309,75.11000061,12.31999969,-95.55895953,30.69824991,420.204725
77342,41.25,4,0.8,0.2,0.3,0.94,0.71,86.9167,78.96999359,12.31999969,-95.5592118,30.73878053,418.7961779
77345,30.00965684,2.33413807,0.08838604,0.168510125,0.218528221,0.099683757,0.068954761,77.15477012,8.812098935,8.510000229,-95.15882483,30.0539099,463.9824652
77346,52.71580282,4.536514402,0.438898494,0.596654262,0.481523444,0.20915784,0.389244289,90.76960361,47.90205562,8.510000229,-95.17778484,29.99027912,465.4835089
77350,83.6,8.2,0.46,0.88,0.21,0.88,0.7,94.6107,91.30999756,12.02000046,-94.90087468,30.81431451,450.7644728
77351,76.46164934,7.600795119,0.628249572,0.620678299,0.201617697,0.782752765,0.662592304,88.75139035,82.62487343,12.02000046,-94.8166657,30.70408865,458.7083035
77354,60.66666667,5.666666667,0.47,0.72,0.28,0.47,0.51,84.7738,87.41999817,28.15999985,-95.65000129,30.21111045,433.5190664
77355,60.66666667,5.666666667,0.47,0.72,0.28,0.47,0.51,84.7738,87.41999817,28.15999985,-95.75018593,30.15792605,430.6743176
77356,39.5,3,0.15,0.26,0.02,0.49,0.21,66.5295,27.38999939,28.15999985,-95.70357304,30.44803757,421.8333414
77357,55.58443366,5.095103591,0.491713104,0.661728896,0.359220154,0.450264711,0.520377139,91.48785396,63.80731976,18.4306825,-95.18173662,30.15696273,458.9354441
77358,64.8,6.4,0.49,0.33,0.36,0.98,0.65,92.1015,78.40000153,12.31999969,-95.45418515,30.55064955,430.7527522
77360,81.06193196,8.130974021,0.55809137,0.62750181,0.092669509,0.765386471,0.610193035,88.64513601,81.14555067,12.02000046,-95.11395577,30.84705607,438.4705908
77362,60.66666667,5.666666667,0.47,0.72,0.28,0.47,0.51,84.7738,87.41999817,28.15999985,-95.6724243,30.16010279,434.4068662
77363,59,5.333333333,0.73,0.68,0.16,0.43,0.6,89.986,81.30999756,16.45999908,-95.85732034,30.32668333,418.7815663
77365,26,2,0.03,0.12,0.16,0.03,0.01,89.1904,5.230000019,8.510000229,-95.27465157,30.11637362,455.8167196
77367,73,7,0.39,0.5,0.2,0.74,0.49,76.7338,67.00998688,12.31999969,-95.39144149,30.85038028,423.7837996
77368,93,10,0.8,0.24,0.15,0.4,0.49,87.5256,75.70999908,18.79000092,-94.84063319,30.45122477,465.8211987
77369,93,10,0.8,0.24,0.15,0.4,0.49,87.5256,75.70999908,18.79000092,-94.75082169,30.44296705,470.7657063
77371,67.5,6.5,0.36,0.43,0.18,0.52,0.38,87.6029,62.27000046,18.79000092,-94.98150834,30.49374799,457.0664047
77372,53.49742873,4.805412707,0.575296778,0.686968735,0.376234725,0.63787494,0.620453103,89.06593197,76.09631424,28.15999985,-95.18278067,30.2447026,455.6204066
77373,58.68073844,5.232155976,0.404418905,0.296631198,0.503503099,0.389831095,0.361141529,88.61742919,60.59356905,8.510000229,-95.3841903,30.06144733,452.4893618
77374,91,9,0.73,0.58,0.01,0.77,0.66,75.3223,61.79000092,35.41999817,-94.63069064,30.38226227,479.0702518
77375,30.3502934,2.198806151,0.196689693,0.276822957,0.311609821,0.328227269,0.214798952,95.89514756,42.83584344,8.510000229,-95.59101073,30.09393867,441.0172233
77376,91,9,0.73,0.58,0.01,0.77,0.66,75.3223,61.79000092,35.41999817,-94.67793041,30.44419603,474.5176208
77377,23.90046512,1.531603427,0.275420051,0.493486888,0.239578789,0.393114412,0.3207055,93.68089411,57.49726696,8.510000229,-95.67611109,30.061431,438.1429295
77378,68.18567895,6.733305182,0.631780857,0.565057737,0.438352579,0.912840647,0.75073903,88.6247349,85.57112849,18.23002284,-95.37455064,30.45874371,438.0974816
77379,40.80478217,3.190790897,0.338338921,0.454534439,0.348360569,0.46102801,0.374933076,91.81774981,43.68166047,8.510000229,-95.53304807,30.0396761,446.0105201
77380,42.25976626,3.424935202,0.273108573,0.309403847,0.209254809,0.63853934,0.34010403,74.3190057,46.40829424,28.15999985,-95.46864609,30.13648504,445.3930808
77381,32.49063508,2.697299057,0.174143531,0.319858565,0.181091447,0.253173314,0.187951059,68.77768938,20.52146021,28.15999985,-95.50266436,30.177921,442.1048184
77382,17.32030787,1.253700414,0.094629959,0.339703967,0.235962108,0.180296033,0.13,81.16892795,9.484404788,28.15999985,-95.54550632,30.19961081,439.1418155
77384,22,1.5,0.07,0.32,0.3,0.2,0.13,86.6753,12.43999958,28.15999985,-95.49674046,30.23450025,440.2319954
77385,48,4,0.36,0.14,0.22,0.67,0.34,90.9825,54.56999969,28.15999985,-95.42263539,30.18939383,445.6477317
77386,48,4,0.36,0.14,0.22,0.67,0.34,90.9825,54.56999969,28.15999985,-95.35609113,30.1015349,452.3295857
77387,8,1,0.09,0.05,0.16,0.76,0.18,81.959,12.97999954,28.15999985,NA,NA,NA
77388,43.28364175,3.445455276,0.346076939,0.375312878,0.334678589,0.442521155,0.347258409,92.36137128,39.56930655,8.510000229,-95.46761415,30.05954782,448.443901
77389,43.22145479,3.419299638,0.308196219,0.264968751,0.416913643,0.501311269,0.33111395,96.63706111,45.43370414,8.510000229,-95.50756383,30.11511397,444.2975442
77391,48.5,4,0.43,0.83,0.28,0.49,0.53,92.7841,51.75999832,8.510000229,NA,NA,NA
77393,17,1.5,0.08,0.18,0.16,0.1,0.05,60.5337,7.679999828,28.15999985,NA,NA,NA
77396,81,8,0.76,0.95,0.71,0.41,0.78,96.3968,78.43000031,8.510000229,-95.26129533,29.94779099,463.0065087
77401,18.60927905,2.195266826,0.132983754,0.195004825,0.32725953,0.226045118,0.134271755,93.80528129,16.99432158,8.510000229,-95.46196646,29.70404136,463.115443
77402,7,1,0.04,0.28,0.35,0.08,0.07,98.4422,5.980000019,8.510000229,NA,NA,NA
77404,88.66666667,9,0.86,0.84,0.7,0.95,0.94,95.2802,98.98000336,34,NA,NA,NA
77406,23.78737992,1.846748563,0.158214956,0.08716779,0.229534408,0.161257594,0.079067712,88.86191754,21.64697933,44.29999924,-95.79182364,29.64570469,449.9604952
77407,51.08802064,4.305829585,0.518081959,0.40749915,0.74308706,0.506483166,0.51600068,84.85437698,65.13008599,44.29999924,-95.71454999,29.67655991,452.2628756
77412,78.5,7.5,0.67,0.78,0.44,0.71,0.72,84.3588,81.94999695,34.09000015,-96.46030293,29.56695265,422.9842317
77414,80.11289221,7.809903305,0.653758492,0.778005454,0.483061908,0.672405511,0.710084202,94.47620986,77.96532451,34,-95.89245935,28.9055705,479.2924155
77417,71.33333333,6.666666667,0.51,0.92,0.58,0.72,0.73,95.1458,76.67001343,44.29999924,-95.96208786,29.4663341,450.0309661
77418,43.0276375,3.388742156,0.331327726,0.439864136,0.193196032,0.760979081,0.454464093,79.88966559,70.92990901,32.45999908,-96.25060553,29.97924358,414.0473458
77419,81.75,8,0.46,0.76,0.23,0.41,0.49,96.8309,60.24000168,34,-96.25603724,28.86918882,465.4804437
77420,68,6.333333333,0.42,0.69,0.52,0.61,0.56,97.6145,89.06999969,33.09000015,-95.91908937,29.23402896,462.6086683
77422,66.65096896,6.089179267,0.519222897,0.583447445,0.237872376,0.674221577,0.565735838,98.50927432,75.86702757,59.97999954,-95.57266597,28.96491647,490.6235634
77423,27.5,2,0.18,0.32,0.34,0.48,0.28,94.7486,28.40999985,26.13999939,-95.98217192,29.83381667,432.9092115
77426,51.62251269,4.471905635,0.24,0.348940448,0.250775607,0.84770081,0.455581706,84.22540939,75.88665449,39.9797626,-96.24721283,30.11633036,408.3749782
77428,59,5,0.37,0.71,0.57,0.58,0.54,97.8821,69.62000275,34,-96.15676753,28.6744376,479.3712412
77429,37.85246243,2.923790207,0.285969444,0.411717761,0.387950799,0.34449216,0.304545934,90.72555693,43.01034689,8.510000229,-95.65807788,29.99067231,441.8710566
77430,53.62992699,4.51855033,0.507139359,0.602854879,0.279995679,0.75571264,0.587139359,98.15353813,75.60844068,51.02032202,-95.6561612,29.26485067,473.0992664
77431,75,7,0.41,0.7,0.3,0.3,0.42,99.6421,59.13999939,59.97999954,-95.82309452,29.13238111,471.6260024
77432,73,7.25,0.6,0.91,0.58,0.62,0.72,97.4992,90.51000214,33.09000015,-96.21608636,29.058115,457.9047646
77433,38.28875196,3.062375947,0.28244734,0.467207669,0.42981704,0.554757629,0.405812854,96.19207767,58.58553976,8.510000229,-95.73979195,29.9491827,439.6103754
77434,73.2784169,7.091919516,0.537813702,0.571517829,0.431517829,0.874635617,0.668805489,94.48293116,86.91729619,33.55356185,-96.31982379,29.52572253,431.1592394
77435,74.28508048,7.172312338,0.569497664,0.673509755,0.524181918,0.877815883,0.738217093,94.32340692,87.31081115,35.46062378,-96.12390557,29.51107929,440.6468572
77436,61.2,5.6,0.51,0.4,0.26,0.87,0.59,98.221,89.30000305,33.09000015,-96.23830391,29.38874568,441.1679741
77437,77.50042436,7.586887333,0.653407021,0.74215849,0.562087985,0.600822562,0.691581228,94.30967202,84.05122092,33.09000015,-96.27316508,29.20448686,448.3695597
77440,81.75,8,0.46,0.76,0.23,0.41,0.49,96.8309,60.24000168,34,-96.14606744,28.88817181,469.2049749
77441,11.33333333,1,0.09,0.13,0.1,0.17,0.08,98.284,12.96000004,44.29999924,-95.90895165,29.69549149,442.3194632
77442,78.5,7.5,0.67,0.78,0.44,0.71,0.72,84.3588,81.94999695,34.09000015,-96.49755455,29.43709373,427.4686496
77443,61.2,5.6,0.51,0.4,0.26,0.87,0.59,98.221,89.30000305,33.09000015,-96.18254075,29.35834016,445.066609
77444,53.62992699,4.51855033,0.507139359,0.602854879,0.279995679,0.75571264,0.587139359,98.15353813,75.60844068,51.02032202,-95.77797892,29.29641766,466.1145823
77445,54.8,4.8,0.57,0.58,0.52,0.94,0.73,98.9131,88.19999695,8.510000229,-96.06246257,30.09555758,418.0600499
77447,44.97671038,3.720943887,0.403513863,0.579160643,0.429707628,0.760927824,0.564772899,96.97277275,80.23699207,8.510000229,-95.82869245,30.05169246,431.1215947
77448,61.2,5.6,0.51,0.4,0.26,0.87,0.59,98.221,89.30000305,33.09000015,-96.08745977,29.41470011,446.7053457
77449,51.99569357,4.455172996,0.493483886,0.516535699,0.605927355,0.537937563,0.5310238,90.3428003,46.75810056,8.510000229,-95.73548009,29.83673568,444.4832828
77450,34.29162313,2.580620965,0.355819827,0.462660633,0.323343891,0.210895105,0.287847799,82.47806048,32.55836312,8.510000229,-95.73693005,29.74751237,448.1773743
77451,71.33333333,6.666666667,0.51,0.92,0.58,0.72,0.73,95.1458,76.67001343,44.29999924,-96.02687893,29.46174234,447.2913928
77452,37.66666667,3,0.24,0.39,0.11,0.66,0.35,75.3996,65,32.45999908,NA,NA,NA
77453,68,6.333333333,0.42,0.69,0.52,0.61,0.56,97.6145,89.06999969,33.09000015,-96.01800021,29.23305034,458.2394806
77454,61.2,5.6,0.51,0.4,0.26,0.87,0.59,98.221,89.30000305,33.09000015,-96.23046897,29.54308143,434.3700001
77455,70,6.473759692,0.456698561,0.602453164,0.397520302,0.760537911,0.591817158,97.9627494,79.46721202,30.58650235,-96.43770542,29.14017676,444.4056174
77456,81.75,8,0.46,0.76,0.23,0.41,0.49,96.8309,60.24000168,34,-96.11357601,28.95110983,467.5181818
77458,81.75,8,0.46,0.76,0.23,0.41,0.49,96.8309,60.24000168,34,-96.25486009,28.95408006,461.3319181
77459,47.23817051,3.936346972,0.275257838,0.35829661,0.665831111,0.266961034,0.290568441,91.17517758,49.55494522,44.29999924,-95.53403315,29.52687109,467.2029511
